typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","52","BRB","Barbados","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","103","true",,"false","18802",,"18802","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","21756614",,"21756614","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","60","BMU","Bermuda","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","42575",,"42575","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","373531",,"373531","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","72","BWA","Botswana","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","28","true",,"false","8073",,"8073","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","57026063",,"57026063","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","84","BLZ","Belize","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","14837",,"14837","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","86","IOT","Br. Indian Ocean Terr.","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","7909","true",,"false","2242969",,"2242969","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","154","true",,"false","30075",,"30075","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","100","BGR","Bulgaria","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5809588",,"5809588","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","116","KHM","Cambodia","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","49","true",,"false","9632",,"9632","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","120","CMR","Cameroon","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1341027",,"1341027","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","958909323",,"958909323","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","136","CYM","Cayman Isds","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","144","true",,"false","47320",,"47320","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","140","CAF","Central African Rep.","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","224","true",,"false","125344",,"125344","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","144","LKA","Sri Lanka","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11126",,"11126","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","152","CHL","Chile","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5204751",,"5204751","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","156","CHN","China","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","62517982708",,"62517982708","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","162","CXR","Christmas Isds","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","498","true",,"false","141151",,"141151","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3487420",,"3487420","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","178","COG","Congo","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","45","true",,"false","6623",,"6623","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","4","true",,"false","2103",,"2103","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","184","COK","Cook Isds","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","27","true",,"false","7726",,"7726","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","188","CRI","Costa Rica","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2272299",,"2272299","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","191","HRV","Croatia","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","332","true",,"false","94149",,"94149","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","196","CYP","Cyprus","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","138671",,"138671","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","203","CZE","Czechia","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","144736197",,"144736197","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","204","BEN","Benin","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","16","true",,"false","4575",,"4575","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","208","DNK","Denmark","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","40753555",,"40753555","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","212","DMA","Dominica","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","14","true",,"false","3973",,"3973","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3107704",,"3107704","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","218","ECU","Ecuador","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","327637",,"327637","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","222","SLV","El Salvador","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","80139",,"80139","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","233","EST","Estonia","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","226461543",,"226461543","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","234","FRO","Faroe Isds","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","13797","true",,"false","3913078",,"3913078","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","242","FJI","Fiji","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","169699",,"169699","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","246","FIN","Finland","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","19474777",,"19474777","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","251","FRA","France","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","92419031",,"92419031","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","258","PYF","French Polynesia","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","21","true",,"false","6013",,"6013","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","268","GEO","Georgia","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","16210",,"16210","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","567358335",,"567358335","0","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","288","GHA","Ghana","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","30","true",,"false","8575",,"8575","4","true","false",
"C","A","20150101","2015","52","2015","842","USA","USA","M","Import","292","GIB","Gibraltar","0","W00","World","H4","HS","true","8517","Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","170","true",,"false","33075",,"33075","4","true","false",
